AverageSpend,WaitTime,ServiceRating,satisfaction,satisfaction_category,ServiceQuality_Impact,WaitTime_Impact
120.02273711414338,21.88997188120216,3,3.5122550605462757,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
120.00446056144531,22.79358321051642,3,3.511860901662572,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
119.97633956856282,8.040690053338936,3,3.511254463724209,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
119.94013234211236,45.65139842130393,4,3.510473695183004,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
119.83728600160492,8.717859710892169,2,3.50825622455511,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
119.03046330398035,25.63840847158437,1,3.50709764062603,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
119.67561899240032,55.52799800222129,5,3.504771298255193,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
119.1174456675956,50.00307373700837,4,3.4927437023720094,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
119.00654840268868,46.83278358034489,3,3.4903543790527465,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
118.92288156780248,38.73095634516474,3,3.4885517080332753,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
118.87564632795625,58.08679196468722,5,3.4875339586972007,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
118.8235980382652,15.98731087103661,2,3.4864124746865643,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
118.8142359169079,20.89578123584317,3,3.4862107451829867,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
118.4204215021766,9.9288248670215,5,3.4777233446676075,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
118.4198193756179,13.986396411894034,3,3.4777103643697087,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
118.28308742553251,51.69310186654474,5,3.4747624201299225,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
118.15829564805296,26.283935558572807,1,3.4741358925108523,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
118.25290240928152,22.744273236257293,1,3.474111527673961,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
118.11290834764466,19.224440113824308,5,3.4710922258683863,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
118.07726945372674,4.811657511133037,1,3.4703234334090682,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
118.05071374985204,50.02342061328852,2,3.4697505370135167,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
118.00733321516137,44.242570683151385,4,3.4688145883981325,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
117.68876200959916,46.28385647251803,2,3.4619377391206534,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
117.61302126947308,38.5871374907866,1,3.460301716887487,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
117.55099020731994,0.6507438207079685,1,3.4589614949050227,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
115.2968060312857,25.145158919715914,1,3.4561663751630585,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
117.26780589307036,41.96876383479308,1,3.4528389357991633,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
117.17747014196864,16.291742748657963,1,3.450884267183588,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
117.01335770070072,45.28200052685403,3,3.447331082028486,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
116.90195810635778,0.7077322056962898,1,3.444917496185477,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
116.77050756806882,4.967791926168501,3,3.4420676177410146,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
116.2793026683666,36.272263544267496,3,3.4416263490645367,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
116.7042536366184,57.9696684431381,2,3.4406304131480208,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
116.54774592372368,39.35692215833812,4,3.43723313691595,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
115.04775071152972,35.668926943313046,1,3.4343266028724333,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
115.78611616931111,36.28679867551307,2,3.432256901705827,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
116.09047349176804,21.46968809543112,2,3.427287313584356,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
114.48862784309316,25.54796074359525,3,3.4267900551491985,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
116.04040139701324,58.67518789673542,1,3.4261962682371836,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
115.9468696541604,8.054985061960807,4,3.424157146105155,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
115.77318652533872,8.59046726178641,5,3.4203666247953195,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
113.44374054519884,25.11596714107793,5,3.4188471851944398,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
115.47240941873044,7.662920399563234,1,3.4137893188140414,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
115.46159739079496,51.12780829941109,5,3.4135525608181414,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
115.4086222968233,57.524294460377256,5,3.412392194050643,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
115.34299221949531,50.842745265818245,2,3.410953846857881,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
115.2307139829894,51.62798958864588,4,3.408491098313129,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
114.32945837301976,36.24733452927848,3,3.4053820700376054,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
114.97342808174548,13.55154252530602,4,3.402837479936609,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
114.8528704165786,6.855004902725776,3,3.400183216612241,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
114.73486564273276,40.51106239798113,3,3.3975818536970324,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
114.73082261873566,31.84212244403692,3,3.3974926678717754,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
114.70303092670302,44.80468213322414,2,3.3968794983057875,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
114.66964654086595,44.52433976663307,1,3.3961426875246348,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
114.59085876043166,43.01415614130316,4,3.394402708630116,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
114.20615959427934,14.464961906742676,2,3.3858839307983364,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
114.1059013614599,51.683657814721805,1,3.3836572722197653,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
114.08880407573844,1.4284820555864175,4,3.3832772740937744,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
114.04962173812086,52.86161328400953,1,3.3824061095998985,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
113.99567692609877,32.11427670109869,3,3.3812060055737585,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
